source,target,shared_seasons,weighted_core,source_name,target_name,source_community,target_community
berroge01,neeltr01,1,0.4730878186968839,Geronimo Berroa,Troy Neel,1,1
javiest01,neeltr01,1,0.4730878186968839,Stan Javier,Troy Neel,1,1
jahajo01,velarra01,2,0.473063973063973,John Jaha,Randy Velarde,2,2
henderi01,reverda01,3,0.47210712825405476,Rickey Henderson,Dave Revering,1,1
lopesda01,phillto02,3,0.4720123952926599,Davey Lopes,Tony Phillips,1,1
burnsto02,steinte01,4,0.4715432078267937,Todd Burns,Terry Steinbach,1,1
foulkke01,tejadmi01,1,0.4711409395973154,Keith Foulke,Miguel Tejada,2,2
foulkke01,zitoba01,1,0.4711409395973154,Keith Foulke,Barry Zito,2,2
foulkke01,hudsoti01,1,0.4711409395973154,Keith Foulke,Tim Hudson,2,2
foulkke01,muldema01,1,0.4711409395973154,Keith Foulke,Mark Mulder,2,2
davisst02,steinte01,4,0.46939036646721244,Storm Davis,Terry Steinbach,1,1
bordimi01,wilsowi02,2,0.4691352727480763,Mike Bordick,Willie Wilson,1,1
odombl01,rudijo01,8,0.46885952656580576,Blue Moon Odom,Joe Rudi,3,3
heathmi02,hilldo01,3,0.46845513413506007,Mike Heath,Donnie Hill,1,1
hattesc01,lidleco01,1,0.46694796061884664,Scott Hatteberg,Cory Lidle,2,2
rudijo01,seguidi01,4,0.46570479789304936,Joe Rudi,Diego Segui,3,3
blackpa01,langesh01,3,0.46486699264214615,Paul Blackburn,Shea Langeliers,4,4
byrneer01,ellisma01,3,0.4648253424159891,Eric Byrnes,Mark Ellis,2,2
doolise01,lowrije01,4,0.46375422746996164,Sean Doolittle,Jed Lowrie,5,4
mossbr01,oteroda01,2,0.46264349515181424,Brandon Moss,Dan Otero,5,5
donaljo02,oteroda01,2,0.46264349515181424,Josh Donaldson,Dan Otero,5,5
oteroda01,reddijo01,3,0.46264349515181424,Dan Otero,Josh Reddick,5,5
norride01,oteroda01,2,0.46264349515181424,Derek Norris,Dan Otero,5,5
grayso01,oteroda01,3,0.46264349515181424,Sonny Gray,Dan Otero,5,5
heathmi02,lopesda01,3,0.46196495264627013,Mike Heath,Davey Lopes,1,1
giambja01,henderi01,2,0.46154278563677426,Jason Giambi,Rickey Henderson,2,1
durazer01,hattesc01,3,0.4613857300629877,Erubiel Durazo,Scott Hatteberg,2,2
cespeyo01,oteroda01,2,0.461262279682201,Yoenis Cespedes,Dan Otero,5,5
canhama01,kempto01,2,0.46048077675984656,Mark Canha,Tony Kemp,4,4
foulkke01,hernara02,1,0.4604026845637584,Keith Foulke,Ramon Hernandez,2,2
crosbbo01,swishni01,4,0.45912373794368266,Bobby Crosby,Nick Swisher,2,2
paytoja01,thomafr04,1,0.45909090909090905,Jay Payton,Frank Thomas,2,2
cookry01,mccarbr01,1,0.4563318777292576,Ryan Cook,Brandon McCarthy,5,5
cespeyo01,mccarbr01,1,0.4563318777292576,Yoenis Cespedes,Brandon McCarthy,5,5
colonba01,mccarbr01,1,0.4563318777292576,Bartolo Colon,Brandon McCarthy,5,5
mccarbr01,reddijo01,1,0.4563318777292576,Brandon McCarthy,Josh Reddick,5,5
griffaj01,mccarbr01,1,0.4563318777292576,A. J. Griffin,Brandon McCarthy,5,5
mccarbr01,parkeja02,1,0.4563318777292576,Brandon McCarthy,Jarrod Parker,5,5
mccarbr01,mossbr01,1,0.4563318777292576,Brandon McCarthy,Brandon Moss,5,5
dyeje01,hattesc01,3,0.45609805103475987,Jermaine Dye,Scott Hatteberg,2,2
anderbr04,balfogr01,3,0.45537786694991933,Brett Anderson,Grant Balfour,2,5
anderbr04,mccarbr01,2,0.45537786694991933,Brett Anderson,Brandon McCarthy,2,5
giambja01,mohlemi01,4,0.45531504264108635,Jason Giambi,Mike Mohler,2,1
duncada01,holtzke01,1,0.453355155482815,Dave Duncan,Ken Holtzman,3,3
baineha01,steinte01,3,0.45324868919457995,Harold Baines,Terry Steinbach,1,1
canhama01,pindech01,6,0.453169515281852,Mark Canha,Chad Pinder,4,4
balfogr01,gonzagi01,1,0.4527027027027027,Grant Balfour,Gio Gonzalez,5,2
balfogr01,cahiltr01,1,0.4527027027027027,Grant Balfour,Trevor Cahill,5,2
milonto01,norride01,3,0.45259369818247525,Tommy Milone,Derek Norris,5,5
phillto02,welchbo01,2,0.4522058823529411,Tony Phillips,Bob Welch,1,1
hendeda01,phillto02,2,0.4522058823529411,Dave Henderson,Tony Phillips,1,1
mooremi01,phillto02,1,0.4522058823529411,Mike Moore,Tony Phillips,1,1
burnsto02,phillto02,2,0.4522058823529411,Todd Burns,Tony Phillips,1,1
duchsju01,thomafr04,2,0.4518901890189018,Justin Duchscherer,Frank Thomas,2,2
gallemi01,polonlu01,3,0.45141949742417486,Mike Gallego,Luis Polonia,1,1
darliro01,neeltr01,3,0.4511284380354301,Ron Darling,Troy Neel,1,1
brosisc01,gatesbr01,4,0.4504060843513171,Scott Brosius,Brent Gates,1,1
mccarbr01,milonto01,1,0.44978165938864617,Brandon McCarthy,Tommy Milone,5,5
blevije01,pennicl01,5,0.44958693220895,Jerry Blevins,Cliff Pennington,5,5
custja01,gaudich01,3,0.4493868842951241,Jack Cust,Chad Gaudin,2,2
neeltr01,wittbo01,3,0.44852644879281495,Troy Neel,Bobby Witt,1,1
donaljo02,lowrije01,2,0.44795962233509,Josh Donaldson,Jed Lowrie,5,4
lowrije01,mossbr01,2,0.44795962233509,Jed Lowrie,Brandon Moss,4,5
crispco01,lowrije01,3,0.44795962233509,Coco Crisp,Jed Lowrie,5,4
lowrije01,reddijo01,3,0.44795962233509,Jed Lowrie,Josh Reddick,4,5
cansejo01,wilsowi02,2,0.44747847478474784,Jose Canseco,Willie Wilson,1,1
blevije01,griffaj01,2,0.4472303312504523,Jerry Blevins,A. J. Griffin,5,5
blevije01,colonba01,2,0.4472303312504523,Jerry Blevins,Bartolo Colon,5,5
blevije01,parkeja02,2,0.4472303312504523,Jerry Blevins,Jarrod Parker,5,5
blevije01,mossbr01,2,0.4472303312504523,Jerry Blevins,Brandon Moss,5,5
blevije01,reddijo01,2,0.4472303312504523,Jerry Blevins,Josh Reddick,5,5
blevije01,cespeyo01,2,0.4472303312504523,Jerry Blevins,Yoenis Cespedes,5,5
blevije01,cookry01,2,0.4472303312504523,Jerry Blevins,Ryan Cook,5,5
epstemi01,fingero01,2,0.4469986860607178,Mike Epstein,Rollie Fingers,3,3
brosisc01,prietar01,3,0.4453228791715398,Scott Brosius,Ariel Prieto,1,1
prietar01,steinte01,2,0.4453228791715398,Ariel Prieto,Terry Steinbach,1,1
blevije01,donaljo02,3,0.4450469251369152,Jerry Blevins,Josh Donaldson,5,5
giambja01,hernara02,3,0.44484069470549104,Jason Giambi,Ramon Hernandez,2,2
davisst02,eckerde01,4,0.444631081735438,Storm Davis,Dennis Eckersley,1,1
anderbr04,canhama01,2,0.44374302505472185,Brett Anderson,Mark Canha,2,4
anderbr04,chapmma01,2,0.44374302505472185,Brett Anderson,Matt Chapman,2,4
anderbr04,semiema01,2,0.44374302505472185,Brett Anderson,Marcus Semien,2,4
anderbr04,fiersmi01,2,0.44374302505472185,Brett Anderson,Mike Fiers,2,4
anderbr04,olsonma02,2,0.44374302505472185,Brett Anderson,Matt Olson,2,4
anderbr04,laurera01,2,0.44374302505472185,Brett Anderson,Ramon Laureano,2,4
fiersmi01,manaese01,4,0.44321182554922295,Mike Fiers,Sean Manaea,4,4
laurera01,piscost01,5,0.4432006051162427,Ramon Laureano,Stephen Piscotty,4,4
brosisc01,corsiji01,3,0.4424730668853867,Scott Brosius,Jim Corsi,1,1
hendeda01,polonlu01,2,0.44209685249615666,Dave Henderson,Luis Polonia,1,1
burnsto02,polonlu01,2,0.44209685249615666,Todd Burns,Luis Polonia,1,1
polonlu01,welchbo01,2,0.44209685249615666,Luis Polonia,Bob Welch,1,1
duchsju01,johnsda06,4,0.44122029422859294,Justin Duchscherer,Dan Johnson,2,2
johnsda06,zitoba01,2,0.44122029422859294,Dan Johnson,Barry Zito,2,2
johnsda06,kotsama01,3,0.44122029422859294,Dan Johnson,Mark Kotsay,2,2
johnsda06,saarlki01,3,0.44122029422859294,Dan Johnson,Kirk Saarloos,2,2
chapmma01,grayso01,1,0.4411764705882353,Matt Chapman,Sonny Gray,4,5
daviskh01,grayso01,2,0.4411764705882353,Khris Davis,Sonny Gray,4,5
grayso01,olsonma02,2,0.4411764705882353,Sonny Gray,Matt Olson,5,4
jonesdo01,saenzol01,2,0.44104272970252345,Doug Jones,Olmedo Saenz,2,2
gallemi01,nelsoge01,5,0.44044926426048686,Mike Gallego,Gene Nelson,1,1
grievbe01,saenzol01,2,0.4389470304418758,Ben Grieve,Olmedo Saenz,2,2
griffaj01,pennicl01,1,0.43886462882096067,A. J. Griffin,Cliff Pennington,5,5
pennicl01,reddijo01,1,0.43886462882096067,Cliff Pennington,Josh Reddick,5,5
cookry01,pennicl01,1,0.43886462882096067,Ryan Cook,Cliff Pennington,5,5
colonba01,pennicl01,1,0.43886462882096067,Bartolo Colon,Cliff Pennington,5,5
milonto01,pennicl01,1,0.43886462882096067,Tommy Milone,Cliff Pennington,5,5
mossbr01,pennicl01,1,0.43886462882096067,Brandon Moss,Cliff Pennington,5,5
parkeja02,pennicl01,1,0.43886462882096067,Jarrod Parker,Cliff Pennington,5,5
cespeyo01,pennicl01,1,0.43886462882096067,Yoenis Cespedes,Cliff Pennington,5,5
darliro01,gatesbr01,3,0.4387253372602363,Ron Darling,Brent Gates,1,1
duchsju01,scutama01,4,0.4381447377665666,Justin Duchscherer,Marco Scutaro,2,2
scutama01,zitoba01,3,0.4381447377665666,Marco Scutaro,Barry Zito,2,2
kotsama01,scutama01,4,0.4381447377665666,Mark Kotsay,Marco Scutaro,2,2
saarlki01,scutama01,3,0.4381447377665666,Kirk Saarloos,Marco Scutaro,2,2
blankla02,lansfca01,5,0.4370096548281939,Lance Blankenship,Carney Lansford,1,1
gallemi01,weisswa01,5,0.43677072067678047,Mike Gallego,Walt Weiss,1,1
bluevi01,laceybo01,1,0.4356435643564357,Vida Blue,Bob Lacey,3,1
grayso01,manaese01,2,0.43529411764705883,Sonny Gray,Sean Manaea,5,4
ellisma01,foulkke01,2,0.4346534653465346,Mark Ellis,Keith Foulke,2,2
mohlemi01,steinte01,4,0.4344220877286611,Mike Mohler,Terry Steinbach,1,1
heredgi01,zitoba01,2,0.43427835051546393,Gil Heredia,Barry Zito,2,2
cookry01,doolise01,4,0.4342497077933974,Ryan Cook,Sean Doolittle,5,5
hattesc01,hernara02,2,0.4338591075996564,Scott Hatteberg,Ramon Hernandez,2,2
duncada01,mondari01,4,0.4337509677327708,Dave Duncan,Rick Monday,3,3
streehu01,thomafr04,2,0.43370837083708363,Huston Street,Frank Thomas,2,2
bluevi01,colemjo05,1,0.4323432343234324,Vida Blue,Joe Coleman,3,1
blevije01,milonto01,2,0.43203696108470646,Jerry Blevins,Tommy Milone,5,5
bluevi01,mondari01,3,0.43065956715905185,Vida Blue,Rick Monday,3,3
keougma02,mccatst01,7,0.4295730959902587,Matt Keough,Steve McCatty,1,1
balfogr01,norride01,2,0.4280621969166928,Grant Balfour,Derek Norris,5,5
bordimi01,corsiji01,3,0.4271558748919405,Mike Bordick,Jim Corsi,1,1
laurera01,searsjp01,2,0.4250826641473784,Ramon Laureano,JP Sears,4,4
sogarer01,vogtst01,3,0.42485845821620494,Eric Sogard,Stephen Vogt,5,5
hudsoti01,menecfr01,6,0.42458056140243056,Tim Hudson,Frank Menechino,2,2
chaveer01,menecfr01,6,0.42458056140243056,Eric Chavez,Frank Menechino,2,2
menecfr01,tejadmi01,5,0.42458056140243056,Frank Menechino,Miguel Tejada,2,2
giambja01,menecfr01,3,0.42458056140243056,Jason Giambi,Frank Menechino,2,2
heredgi01,jahajo01,3,0.4242424242424242,Gil Heredia,John Jaha,2,2
baineha01,mcgwima01,3,0.4237283939916279,Harold Baines,Mark McGwire,1,1
kotsama01,swishni01,4,0.4233496793662769,Mark Kotsay,Nick Swisher,2,2
duchsju01,gaudich01,4,0.4233123312331233,Justin Duchscherer,Chad Gaudin,2,2
lowrije01,norride01,2,0.4217165284124381,Jed Lowrie,Derek Norris,4,5
davisra01,duchsju01,2,0.42160967457907317,Rajai Davis,Justin Duchscherer,2,2
graveke01,treinbl01,2,0.42058823529411765,Kendall Graveman,Blake Treinen,4,4
grayso01,treinbl01,1,0.42058823529411765,Sonny Gray,Blake Treinen,5,4
bartoda02,gaudich01,3,0.42009818136625376,Daric Barton,Chad Gaudin,2,2
corsiji01,mohlemi01,2,0.4188941374181021,Jim Corsi,Mike Mohler,1,1
doolise01,milonto01,3,0.41765920036588133,Sean Doolittle,Tommy Milone,5,5
blackpa01,lowrije01,4,0.4176470588235294,Paul Blackburn,Jed Lowrie,4,4
blackpa01,graveke01,2,0.4176470588235294,Paul Blackburn,Kendall Graveman,4,4
blackpa01,grayso01,1,0.4176470588235294,Paul Blackburn,Sonny Gray,4,5
blackpa01,treinbl01,3,0.4176470588235294,Paul Blackburn,Blake Treinen,4,4
blackpa01,olsonma02,5,0.4176470588235294,Paul Blackburn,Matt Olson,4,4
blackpa01,semiema01,4,0.4176470588235294,Paul Blackburn,Marcus Semien,4,4
blackpa01,daviskh01,5,0.4176470588235294,Paul Blackburn,Khris Davis,4,4
blackpa01,chapmma01,5,0.4176470588235294,Paul Blackburn,Matt Chapman,4,4
blackpa01,manaese01,5,0.4176470588235294,Paul Blackburn,Sean Manaea,4,4
gallemi01,javiest01,6,0.4174324370484949,Mike Gallego,Stan Javier,1,1
brosisc01,mohlemi01,5,0.4161405520796666,Scott Brosius,Mike Mohler,1,1
baineha01,eckerde01,3,0.41450330174070543,Harold Baines,Dennis Eckersley,1,1
burnsto02,weisswa01,4,0.412719678415029,Todd Burns,Walt Weiss,1,1
bartoda02,blevije01,7,0.4127107346183135,Daric Barton,Jerry Blevins,2,5
custja01,pennicl01,3,0.4110658486546201,Jack Cust,Cliff Pennington,2,5
davisst02,welchbo01,3,0.4108923658872077,Storm Davis,Bob Welch,1,1
davisst02,hendeda01,3,0.4108923658872077,Storm Davis,Dave Henderson,1,1
bordimi01,lansfca01,3,0.4108527131782945,Mike Bordick,Carney Lansford,1,1
fingero01,odombl01,8,0.4099610128670844,Rollie Fingers,Blue Moon Odom,3,3
mcgwima01,wittbo01,3,0.4094662432127856,Mark McGwire,Bobby Witt,1,1
menecfr01,zitoba01,5,0.4094290462509154,Frank Menechino,Barry Zito,2,2
menecfr01,muldema01,5,0.4094290462509154,Frank Menechino,Mark Mulder,2,2
doolise01,graveke01,3,0.40921964745494155,Sean Doolittle,Kendall Graveman,5,4
doolise01,semiema01,3,0.40921964745494155,Sean Doolittle,Marcus Semien,5,4
crispco01,custja01,1,0.40834845735027225,Coco Crisp,Jack Cust,5,2
custja01,gonzagi01,3,0.40834845735027225,Jack Cust,Gio Gonzalez,2,2
lansfca01,ontivst02,4,0.40831721470019344,Carney Lansford,Steve Ontiveros,1,1
blankla02,mooremi01,4,0.40824108241082413,Lance Blankenship,Mike Moore,1,1
grantmu01,jacksre01,2,0.4079239665636093,Mudcat Grant,Reggie Jackson,3,3
hernara02,isrinja01,3,0.4076822247601358,Ramon Hernandez,Jason Isringhausen,2,2
bochtbr01,griffal01,2,0.40638297872340423,Bruce Bochte,Alfredo Griffin,1,1
blankla02,wittbo01,2,0.4050609568691732,Lance Blankenship,Bobby Witt,1,1
grantmu01,rudijo01,2,0.4046719340432841,Mudcat Grant,Joe Rudi,3,3
heaveda01,mccatst01,3,0.4042706369587483,Dave Heaverlo,Steve McCatty,1,1
cansejo01,darliro01,2,0.40312079864984696,Jose Canseco,Ron Darling,1,1
darliro01,wilsowi02,2,0.40312079864984696,Ron Darling,Willie Wilson,1,1
lopesda01,mccatst01,3,0.4002591513738256,Davey Lopes,Steve McCatty,1,1
davismi02,mccatst01,6,0.4002591513738256,Mike Davis,Steve McCatty,1,1
dyeje01,hernara02,3,0.4000322796338567,Jermaine Dye,Ramon Hernandez,2,2
dyeje01,lidleco01,2,0.4000322796338567,Jermaine Dye,Cory Lidle,2,2
dyeje01,tejadmi01,3,0.4000322796338567,Jermaine Dye,Miguel Tejada,2,2
piscost01,treinbl01,2,0.39973082099596235,Stephen Piscotty,Blake Treinen,4,4
lowrije01,piscost01,3,0.39973082099596235,Jed Lowrie,Stephen Piscotty,4,4
jahajo01,jonesdo01,2,0.398989898989899,John Jaha,Doug Jones,2,2
darliro01,welchbo01,4,0.398333504080866,Ron Darling,Bob Welch,1,1
nelsoge01,phillto02,3,0.39830327682330186,Gene Nelson,Tony Phillips,1,1
seguidi01,tenacge01,3,0.3974121149662201,Diego Segui,Gene Tenace,3,3
doolise01,manaese01,2,0.3962566844919786,Sean Doolittle,Sean Manaea,5,4
daviskh01,doolise01,2,0.3962566844919786,Khris Davis,Sean Doolittle,4,5
essiaji01,henderi01,3,0.3949777627016433,Jim Essian,Rickey Henderson,1,1
bradfch01,byrneer01,4,0.39279088914076815,Chad Bradford,Eric Byrnes,2,2
baineha01,blankla02,3,0.3925375589444444,Harold Baines,Lance Blankenship,1,1
pindech01,piscost01,5,0.3916809957387974,Chad Pinder,Stephen Piscotty,4,4
giambja01,prietar01,5,0.39146980962573885,Jason Giambi,Ariel Prieto,2,1
anderbr04,hendrli01,2,0.3912531192673733,Brett Anderson,Liam Hendriks,2,4
crispco01,sogarer01,6,0.39070418030572285,Coco Crisp,Eric Sogard,5,5
balfogr01,suzukku01,3,0.3901747050918322,Grant Balfour,Kurt Suzuki,5,2
petityu01,piscost01,4,0.3880189092885173,Yusmeiro Petit,Stephen Piscotty,4,4
greendi01,northbi01,2,0.38604101093949406,Dick Green,Bill North,3,3
kotsama01,paytoja01,2,0.38600528102602794,Mark Kotsay,Jay Payton,2,2
gallemi01,youngcu01,7,0.3845745776380786,Mike Gallego,Curt Young,1,1
bartoda02,harderi01,3,0.3842345701266949,Daric Barton,Rich Harden,2,2
gaudich01,thomafr04,2,0.38370837083708365,Chad Gaudin,Frank Thomas,2,2
armasto01,heathmi02,4,0.3830740102838919,Tony Armas,Mike Heath,1,1
burnsto02,nelsoge01,4,0.38283688090188517,Todd Burns,Gene Nelson,1,1
harderi01,hattesc01,3,0.38219109919050454,Rich Harden,Scott Hatteberg,2,2
hilldo01,youngcu01,4,0.3818181818181818,Donnie Hill,Curt Young,1,1
gallemi01,honeyri01,6,0.381315638244025,Mike Gallego,Rick Honeycutt,1,1
hendeda01,honeyri01,6,0.381315638244025,Dave Henderson,Rick Honeycutt,1,1
cansejo01,honeyri01,6,0.381315638244025,Jose Canseco,Rick Honeycutt,1,1
ellisma01,lidleco01,1,0.379746835443038,Mark Ellis,Cory Lidle,2,2
bochtbr01,lansfca01,3,0.3795384778236477,Bruce Bochte,Carney Lansford,1,1
fiersmi01,murphse01,3,0.37933736103064913,Mike Fiers,Sean Murphy,4,4
bordimi01,cansejo01,3,0.37921279212792125,Mike Bordick,Jose Canseco,1,1
brosisc01,darliro01,5,0.37892102844383024,Scott Brosius,Ron Darling,1,1
corsiji01,stewada01,4,0.37852761318212064,Jim Corsi,Dave Stewart,1,1
corsiji01,welchbo01,3,0.37852761318212064,Jim Corsi,Bob Welch,1,1
corsiji01,lansfca01,3,0.37852761318212064,Jim Corsi,Carney Lansford,1,1
cansejo01,corsiji01,3,0.37852761318212064,Jose Canseco,Jim Corsi,1,1
corsiji01,eckerde01,4,0.37852761318212064,Jim Corsi,Dennis Eckersley,1,1
daviskh01,piscost01,4,0.3781965006729475,Khris Davis,Stephen Piscotty,4,4
gallemi01,griffal01,3,0.37770793036750483,Mike Gallego,Alfredo Griffin,1,1
davismi02,gallemi01,3,0.37770793036750483,Mike Davis,Mike Gallego,1,1
gallemi01,murphdw01,3,0.37770793036750483,Mike Gallego,Dwayne Murphy,1,1
griffal01,steinte01,2,0.3774661508704062,Alfredo Griffin,Terry Steinbach,1,1
bradfch01,dyeje01,4,0.3773225690635941,Chad Bradford,Jermaine Dye,2,2
custja01,johnsda06,2,0.37656903765690375,Jack Cust,Dan Johnson,2,2
davisra01,harderi01,1,0.37623762376237624,Rajai Davis,Rich Harden,2,2
polonlu01,weisswa01,3,0.3760697163031882,Luis Polonia,Walt Weiss,1,1
colonba01,doolise01,2,0.3751718979951265,Bartolo Colon,Sean Doolittle,5,5
balfogr01,doolise01,2,0.3751718979951265,Grant Balfour,Sean Doolittle,5,5
doolise01,griffaj01,2,0.3751718979951265,Sean Doolittle,A. J. Griffin,5,5
doolise01,parkeja02,2,0.3751718979951265,Sean Doolittle,Jarrod Parker,5,5
giambja01,lidleco01,1,0.3737704918032787,Jason Giambi,Cory Lidle,2,2
doolise01,oteroda01,3,0.37336602607989555,Sean Doolittle,Dan Otero,5,5
crispco01,oteroda01,3,0.373306319359307,Coco Crisp,Dan Otero,5,5
crispco01,grayso01,4,0.373306319359307,Coco Crisp,Sonny Gray,5,5
colemjo05,grosswa01,2,0.3729372937293729,Joe Coleman,Wayne Gross,1,1
bluevi01,grosswa01,2,0.3729372937293729,Vida Blue,Wayne Gross,3,1
cansejo01,ontivst02,4,0.372147001934236,Jose Canseco,Steve Ontiveros,1,1
canhama01,piscost01,4,0.36783048398569085,Mark Canha,Stephen Piscotty,4,4
anderbr04,petityu01,2,0.3678236893489094,Brett Anderson,Yusmeiro Petit,2,4
anderbr04,blevije01,5,0.3670090890344674,Brett Anderson,Jerry Blevins,2,5
burnsto02,honeyri01,4,0.36655549064254894,Todd Burns,Rick Honeycutt,1,1
garneph01,torremi01,1,0.3661417322834646,Phil Garner,Mike Torrez,3,3
grosswa01,lopesda01,2,0.3625268083447066,Wayne Gross,Davey Lopes,1,1
gelofza01,laurera01,1,0.3620689655172414,Zack Gelof,Ramon Laureano,4,4
laurera01,rookebr01,1,0.3620689655172414,Ramon Laureano,Brent Rooker,4,4
lidleco01,menecfr01,2,0.3617486338797814,Cory Lidle,Frank Menechino,2,2
blackpa01,irvinco01,2,0.36164383561643837,Paul Blackburn,Cole Irvin,4,4
blackpa01,murphse01,4,0.36164383561643837,Paul Blackburn,Sean Murphy,4,4
blackpa01,montafr01,6,0.36164383561643837,Paul Blackburn,Frankie Montas,4,4
blackpa01,kempto01,4,0.36164383561643837,Paul Blackburn,Tony Kemp,4,4
duncada01,greendi01,5,0.3615930337678246,Dave Duncan,Dick Green,3,3
blevije01,mccarbr01,2,0.361570085369212,Jerry Blevins,Brandon McCarthy,5,5
anderbr04,montafr01,2,0.3607525516924271,Brett Anderson,Frankie Montas,2,4
fiersmi01,montafr01,4,0.3607525516924271,Mike Fiers,Frankie Montas,4,4
montafr01,semiema01,4,0.3607525516924271,Frankie Montas,Marcus Semien,4,4
mohlemi01,taylobi04,4,0.3594022716826116,Mike Mohler,Billy Taylor,1,1
paytoja01,scutama01,2,0.35873255375330065,Jay Payton,Marco Scutaro,2,2
northbi01,torremi01,2,0.35838465736337416,Bill North,Mike Torrez,3,3
isrinja01,longte01,2,0.35803194186243026,Jason Isringhausen,Terrence Long,2,2
isrinja01,zitoba01,2,0.35803194186243026,Jason Isringhausen,Barry Zito,2,2
byrneer01,hernara02,4,0.3567555965937094,Eric Byrnes,Ramon Hernandez,2,2
byrneer01,tejadmi01,4,0.3567555965937094,Eric Byrnes,Miguel Tejada,2,2
lansfca01,wilsowi02,2,0.3565891472868217,Carney Lansford,Willie Wilson,1,1
welchbo01,wilsowi02,2,0.3565891472868217,Bob Welch,Willie Wilson,1,1
bluevi01,langfri01,1,0.3564356435643565,Vida Blue,Rick Langford,3,1
burnsto02,javiest01,3,0.356425184328725,Todd Burns,Stan Javier,1,1
eckerde01,javiest01,6,0.356425184328725,Dennis Eckersley,Stan Javier,1,1
javiest01,welchbo01,4,0.356425184328725,Stan Javier,Bob Welch,1,1
hendeda01,javiest01,3,0.356425184328725,Dave Henderson,Stan Javier,1,1
kazmisc01,semiema01,1,0.3555555555555555,Scott Kazmir,Marcus Semien,5,4
grievbe01,jonesdo01,2,0.3551841438439376,Ben Grieve,Doug Jones,2,2
garneph01,washicl01,3,0.35413151481064864,Phil Garner,Claudell Washington,3,3
chaveer01,jahajo01,3,0.35353535353535354,Eric Chavez,John Jaha,2,2
hilldo01,ontivst02,2,0.351063829787234,Donnie Hill,Steve Ontiveros,1,1
brosisc01,neeltr01,3,0.34946366410274493,Scott Brosius,Troy Neel,1,1
isrinja01,tamje01,2,0.3492887724635232,Jason Isringhausen,Jeff Tam,2,2
mccarbr01,suzukku01,2,0.3445945945945946,Brandon McCarthy,Kurt Suzuki,5,2
hernara02,longte01,4,0.3436390818417076,Ramon Hernandez,Terrence Long,2,2
blevije01,suzukku01,7,0.34290395589817135,Jerry Blevins,Kurt Suzuki,5,2
corsiji01,mooremi01,2,0.3428921568627451,Jim Corsi,Mike Moore,1,1
heredgi01,tamje01,2,0.3427835051546392,Gil Heredia,Jeff Tam,2,2
gaudich01,hannaja01,2,0.342692323625668,Chad Gaudin,Jack Hannahan,2,2
blevije01,norride01,2,0.3424268378006707,Jerry Blevins,Derek Norris,5,5
henderi01,nelsoge01,4,0.34234080956326196,Rickey Henderson,Gene Nelson,1,1
lowrije01,oteroda01,2,0.34160603117486904,Jed Lowrie,Dan Otero,4,5
campabe01,hamilda01,4,0.3407667018175051,Bert Campaneris,Dave Hamilton,3,3
bandosa01,hamilda01,4,0.3407667018175051,Sal Bando,Dave Hamilton,3,3
hamilda01,rudijo01,4,0.3407667018175051,Dave Hamilton,Joe Rudi,3,3
fingero01,hamilda01,4,0.3407667018175051,Rollie Fingers,Dave Hamilton,3,3
hamilda01,hunteca01,3,0.3407667018175051,Dave Hamilton,Catfish Hunter,3,3
hamilda01,jacksre01,4,0.3407667018175051,Dave Hamilton,Reggie Jackson,3,3
hamilda01,holtzke01,4,0.3407667018175051,Dave Hamilton,Ken Holtzman,3,3
prietar01,taylobi04,3,0.3404528150671208,Ariel Prieto,Billy Taylor,1,1
cespeyo01,lowrije01,2,0.34022481570525576,Yoenis Cespedes,Jed Lowrie,5,4
fingero01,mondari01,4,0.33972289018664836,Rollie Fingers,Rick Monday,3,3
garneph01,lindbpa01,4,0.3392505624296963,Phil Garner,Paul Lindblad,3,3
blankla02,neeltr01,2,0.33839429020250655,Lance Blankenship,Troy Neel,1,1
hendrli01,montafr01,4,0.3378723363492238,Liam Hendriks,Frankie Montas,4,4
epstemi01,odombl01,2,0.337152209492635,Mike Epstein,Blue Moon Odom,3,3
holtzke01,odombl01,4,0.337152209492635,Ken Holtzman,Blue Moon Odom,3,3
langesh01,laurera01,2,0.3369390647142182,Shea Langeliers,Ramon Laureano,4,4
davismi02,langfri01,7,0.33671087364437235,Mike Davis,Rick Langford,1,1
corsiji01,prietar01,2,0.3366272269976268,Jim Corsi,Ariel Prieto,1,1
eckerde01,griffal01,1,0.3365570599613153,Dennis Eckersley,Alfredo Griffin,1,1
griffal01,polonlu01,1,0.3365570599613153,Alfredo Griffin,Luis Polonia,1,1
griffal01,mcgwima01,2,0.3365570599613153,Alfredo Griffin,Mark McGwire,1,1
kazmisc01,sogarer01,2,0.3364606681609563,Scott Kazmir,Eric Sogard,5,5
grantmu01,tenacge01,2,0.33637925111645484,Mudcat Grant,Gene Tenace,3,3
crosbbo01,paytoja01,2,0.3360052810260279,Bobby Crosby,Jay Payton,2,2
bradfch01,lidleco01,2,0.33573124899126144,Chad Bradford,Cory Lidle,2,2
burrira01,heathmi02,1,0.33499170812603646,Ray Burris,Mike Heath,1,1
brownse01,canhama01,3,0.3347592173214949,Seth Brown,Mark Canha,4,4
brownse01,chapmma01,3,0.3347592173214949,Seth Brown,Matt Chapman,4,4
brownse01,manaese01,3,0.3347592173214949,Seth Brown,Sean Manaea,4,4
