playerID,yearID,bat_G,bat_AB,bat_R,bat_H,bat_2B,bat_3B,bat_HR,bat_RBI,bat_SB,bat_CS,bat_BB,bat_SO,bat_IBB,bat_HBP,bat_SH,bat_SF,bat_GIDP,pit_W,pit_L,pit_G,pit_GS,pit_CG,pit_SHO,pit_SV,pit_IPouts,pit_H,pit_ER,pit_HR,pit_BB,pit_SO,pit_BAOpp,pit_ERA,pit_IBB,pit_WP,pit_HBP,pit_BK,pit_BFP,pit_GF,pit_R,pit_SH,pit_SF,pit_GIDP,app_G_all,app_GS,app_G_batting,app_G_defense,app_G_p,app_G_c,app_G_1b,app_G_2b,app_G_3b,app_G_ss,app_G_lf,app_G_cf,app_G_rf,app_G_of,app_G_dh,app_G_ph,app_G_pr,fld_G,fld_GS,fld_InnOuts,fld_PO,fld_A,fld_E,fld_DP,primary_pos,bat_PA_est,bat_TB_est,pit_IP,bat_pa_norm,bat_g_norm,bat_tb_norm,pit_ip_norm,pit_g_norm,pit_gs_norm,pit_sv_norm,app_g_norm,app_gs_norm,fld_g_norm,hitter_component,pitcher_component,fielding_component,raw_core_score,core_score,primary_role,player_name,core_rank,is_top_10_core,bwar,batting_bwar,pitching_bwar,bwar_positive,war_score,metric_score,metric_source,war_rank,metric_rank,is_top_10_war,is_top_10_metric
brugmja01,2017,48,143,12,38,2,0,3,12.0,1.0,2.0,18,38.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,40.0,48.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,1.0,43.0,0.0,6.0,1.0,43.0,40.0,1043.0,85.0,1.0,2.0,1.0,OF,162.0,49,0.0,0.24846625766871167,0.3137254901960784,0.16387959866220736,0.0,0.0,0.0,0.0,0.3137254901960784,0.2631578947368421,0.31386861313868614,0.25305943827353455,0.0,0.2995808757617531,0.2696227881855778,0.26962278818557783,Hitter,Jaycob Brugman,30,False,-0.4,-0.4,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,47,40,False,False
dullry01,2017,49,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,49.0,0.0,0.0,0.0,0.0,126.0,37.0,24.0,7.0,16.0,45.0,0.236,5.14,1.0,6.0,3.0,0.0,177.0,4.0,30.0,0.0,1.0,4.0,49,0.0,3.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,126.0,2.0,3.0,0.0,0.0,P,0.0,0,42.0,0.0,0.3202614379084967,0.0,0.2647058823529412,0.6805555555555556,0.0,0.0,0.3202614379084967,0.0,0.35766423357664234,0.06405228758169934,0.2680882352941176,0.2343285148609322,0.2680882352941176,0.2680882352941177,Pitcher,Ryan Dull,31,False,-0.71,0.0,-0.71,0.0,0.0,0.0,Baseball-Reference bWAR,51,41,False,False
montafr01,2017,23,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,96.0,39.0,25.0,10.0,20.0,36.0,0.302,7.03,0.0,1.0,3.0,0.0,152.0,5.0,25.0,0.0,0.0,4.0,23,0.0,1.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,96.0,1.0,1.0,0.0,0.0,P,0.0,0,32.0,0.0,0.1503267973856209,0.0,0.20168067226890757,0.3194444444444444,0.0,0.0,0.1503267973856209,0.0,0.1678832116788321,0.030065359477124184,0.16842436974789915,0.10999093554696818,0.16842436974789915,0.16842436974789918,Pitcher,Frankie Montas,36,False,-0.47,0.0,-0.47,0.0,0.0,0.0,Baseball-Reference bWAR,48,42,False,False
bradymi01,2017,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,95.0,33.0,20.0,7.0,6.0,24.0,0.27,5.68,2.0,1.0,5.0,0.0,136.0,12.0,22.0,1.0,2.0,3.0,16,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,95.0,0.0,3.0,0.0,1.0,P,0.0,0,31.666666666666668,0.0,0.10457516339869281,0.0,0.19957983193277312,0.2222222222222222,0.0,0.0,0.10457516339869281,0.0,0.11678832116788321,0.020915032679738564,0.14976890756302522,0.07651543342397787,0.14976890756302522,0.14976890756302524,Pitcher,Michael Brady,39,False,-0.17,0.0,-0.17,0.0,0.0,0.0,Baseball-Reference bWAR,40,43,False,False
barrefr02,2017,25,71,10,14,1,2,2,6.0,2.0,0.0,5,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,16.0,25.0,20.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,21.0,16.0,471.0,28.0,54.0,4.0,12.0,SS,76.0,25,0.0,0.1165644171779141,0.16339869281045752,0.08361204013377926,0.0,0.0,0.0,0.0,0.16339869281045752,0.10526315789473684,0.15328467153284672,0.1226360346000093,0.0,0.14610934090629465,0.1314984068156652,0.13149840681566521,Hitter,Franklin Barreto,41,False,-0.13,-0.13,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,38,44,False,False
axforjo01,2017,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,63.0,27.0,15.0,3.0,17.0,21.0,0.31,6.43,0.0,1.0,2.0,0.0,109.0,8.0,16.0,1.0,2.0,1.0,22,0.0,3.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,63.0,1.0,4.0,0.0,0.0,P,0.0,0,21.0,0.0,0.1437908496732026,0.0,0.1323529411764706,0.3055555555555556,0.0,0.0,0.1437908496732026,0.0,0.16058394160583941,0.02875816993464052,0.12779411764705884,0.10520872095796956,0.12779411764705884,0.12779411764705886,Pitcher,John Axford,42,False,-0.28,0.0,-0.28,0.0,0.0,0.0,Baseball-Reference bWAR,42,45,False,False
alcanra01,2017,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,4.0,0.0,0.0,0.0,72.0,22.0,19.0,5.0,12.0,12.0,0.239,7.13,1.0,0.0,3.0,1.0,108.0,2.0,21.0,0.0,1.0,2.0,8,4.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,72.0,0.0,1.0,1.0,0.0,P,0.0,0,24.0,0.0,0.05228758169934641,0.0,0.1512605042016807,0.1111111111111111,0.13793103448275862,0.0,0.05228758169934641,0.02631578947368421,0.058394160583941604,0.010457516339869282,0.12664155317299333,0.04562613776462052,0.12664155317299333,0.12664155317299336,Pitcher,Raul Alcantara,43,False,-0.35,0.0,-0.35,0.0,0.0,0.0,Baseball-Reference bWAR,46,46,False,False
deckeja01,2017,17,50,4,10,1,1,0,1.0,1.0,1.0,8,17.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,15.0,0.0,2.0,0.0,15.0,15.0,395.0,33.0,2.0,2.0,1.0,OF,62.0,13,0.0,0.0950920245398773,0.1111111111111111,0.043478260869565216,0.0,0.0,0.0,0.0,0.1111111111111111,0.09868421052631579,0.10948905109489052,0.09313446548709287,0.0,0.10746937294574636,0.09672243565117172,0.09672243565117174,Hitter,Jaff Decker,45,False,-0.33,-0.33,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,45,47,False,False
smolija01,2017,16,27,1,7,1,0,0,0.0,0.0,0.0,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,11.0,2.0,4.0,3.0,11.0,7.0,198.0,22.0,0.0,0.0,0.0,OF,29.0,8,0.0,0.04447852760736196,0.10457516339869281,0.026755852842809364,0.0,0.0,0.0,0.0,0.10457516339869281,0.046052631578947366,0.08029197080291971,0.05472558728917287,0.0,0.08576053522958678,0.0771844817066281,0.07718448170662812,Hitter,Jake Smolinski,46,False,-0.06,-0.06,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,37,48,False,False
nealza01,2017,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,19.0,13.0,5.0,1.0,10.0,0.302,7.98,0.0,1.0,0.0,0.0,65.0,4.0,13.0,0.0,1.0,1.0,6,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,44.0,1.0,0.0,0.0,0.0,P,0.0,0,14.666666666666666,0.0,0.0392156862745098,0.0,0.09243697478991597,0.08333333333333333,0.0,0.0,0.0392156862745098,0.0,0.043795620437956206,0.00784313725490196,0.06584033613445378,0.0286932875339917,0.06584033613445378,0.0658403361344538,Pitcher,Zach Neal,47,False,-0.19,0.0,-0.19,0.0,0.0,0.0,Baseball-Reference bWAR,41,49,False,False
mollsa01,2017,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,20.0,13.0,8.0,2.0,3.0,7.0,0.406,10.8,0.0,0.0,0.0,0.0,35.0,1.0,8.0,0.0,0.0,1.0,11,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,0.0,1.0,0.0,0.0,P,0.0,0,6.666666666666667,0.0,0.0718954248366013,0.0,0.04201680672268908,0.1527777777777778,0.0,0.0,0.0718954248366013,0.0,0.08029197080291971,0.01437908496732026,0.050609243697478996,0.05260436047898478,0.050609243697478996,0.050609243697479,Pitcher,Sam Moll,48,False,-0.31,0.0,-0.31,0.0,0.0,0.0,Baseball-Reference bWAR,44,50,False,False
valdece01,2017,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,28.0,14.0,10.0,4.0,4.0,5.0,0.35,9.64,0.0,0.0,0.0,0.0,44.0,2.0,10.0,0.0,0.0,1.0,4,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,28.0,1.0,2.0,0.0,0.0,P,0.0,0,9.333333333333334,0.0,0.026143790849673203,0.0,0.05882352941176471,0.05555555555555555,0.034482758620689655,0.0,0.026143790849673203,0.006578947368421052,0.029197080291970802,0.005228758169934641,0.048215010141987834,0.020970963619152364,0.048215010141987834,0.04821501014198784,Pitcher,Cesar Valdez,49,False,-0.28,0.0,-0.28,0.0,0.0,0.0,Baseball-Reference bWAR,43,51,False,False
nunezre01,2017,8,15,1,3,0,0,1,3.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,4.0,1.0,33.0,1.0,1.0,0.0,0.0,OF,16.0,6,0.0,0.024539877300613498,0.05228758169934641,0.020066889632107024,0.0,0.0,0.0,0.0,0.05228758169934641,0.019736842105263157,0.029197080291970802,0.02964211941350943,0.0,0.04086432447226554,0.036777892025038984,0.03677789202503899,Hitter,Renato Nunez,52,False,-0.02,-0.02,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,33,52,False,False
lavarry01,2017,6,11,0,3,1,0,0,2.0,0.0,0.0,1,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,105.0,31.0,1.0,1.0,0.0,C,13.0,4,0.0,0.019938650306748466,0.0392156862745098,0.013377926421404682,0.0,0.0,0.0,0.0,0.0392156862745098,0.02631578947368421,0.0364963503649635,0.023137985111766353,0.0,0.03533178157932401,0.03179860342139161,0.03179860342139162,Hitter,Ryan Lavarnway,53,False,-0.02,-0.02,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,34,53,False,False
lamarry01,2017,3,7,0,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,54.0,3.0,0.0,0.0,0.0,OF,8.0,0,0.0,0.012269938650306749,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.013157894736842105,0.021897810218978103,0.012510525682665703,0.0,0.01803085429331164,0.016227768863980477,0.01622776886398048,Hitter,Ryan LaMarre,54,False,-0.14,-0.14,0.0,0.0,0.0,0.0,Baseball-Reference bWAR,39,54,False,False
chapmma01,2018,145,547,100,152,42,6,24,68.0,1.0,2.0,58,146.0,0.0,9.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,144.0,145.0,145.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,144.0,3821.0,133.0,331.0,20.0,37.0,3B,616.0,278,0.0,0.8762446657183499,0.8950617283950617,0.879746835443038,0.0,0.0,0.0,0.0,0.8950617283950617,0.9113924050632911,0.8950617283950617,0.880358295226161,0.0,0.899634317862166,0.880358295226161,0.9040183151238589,Hitter,Matt Chapman,5,True,7.43,7.43,0.0,7.43,1.0,1.0,Baseball-Reference bWAR,1,1,True,True
treinbl01,2018,68,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,68.0,0.0,0.0,0.0,38.0,241.0,46.0,7.0,2.0,21.0,100.0,0.158,0.78,3.0,6.0,1.0,0.0,315.0,58.0,12.0,1.0,0.0,4.0,68,0.0,3.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,241.0,4.0,11.0,1.0,0.0,P,0.0,0,80.33333333333333,0.0,0.41975308641975306,0.0,0.5,0.918918918918919,0.0,1.0,0.41975308641975306,0.0,0.41975308641975306,0.08395061728395062,0.5404054054054054,0.30222222222222217,0.5404054054054054,0.5549290405140298,Pitcher,Blake Treinen,13,False,4.37,0.0,4.37,4.37,0.588156123822342,0.588156123822342,Baseball-Reference bWAR,2,2,True,True
semiema01,2018,159,632,89,161,35,2,15,70.0,14.0,6.0,61,131.0,1.0,1.0,2.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,158.0,159.0,159.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,158.0,4271.0,198.0,458.0,20.0,79.0,SS,703.0,245,0.0,1.0,0.9814814814814815,0.7753164556962026,0.0,0.0,0.0,0.0,0.9814814814814815,1.0,0.9814814814814815,0.9738279418659165,0.0,0.9866666666666668,0.9738279418659165,1.0,Hitter,Marcus Semien,1,True,4.17,4.17,0.0,4.17,0.5612382234185733,0.5612382234185733,Baseball-Reference bWAR,3,3,True,True
olsonma02,2018,162,580,85,143,33,0,29,84.0,2.0,1.0,70,163.0,3.0,8.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,152.0,162.0,162.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,162.0,152.0,4210.0,1403.0,84.0,7.0,115.0,1B,660.0,263,0.0,0.9388335704125178,1.0,0.8322784810126582,0.0,0.0,0.0,0.0,1.0,0.9620253164556962,1.0,0.9404113473900282,0.0,0.9893670886075949,0.9404113473900282,0.9656853197168896,Hitter,Matt Olson,3,True,3.97,3.97,0.0,3.97,0.5343203230148049,0.5343203230148049,Baseball-Reference bWAR,4,4,True,True
lowrije01,2018,157,596,78,159,37,1,23,99.0,0.0,0.0,78,128.0,1.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,151.0,157.0,150.0,0.0,0.0,0.0,136.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,150.0,147.0,3907.0,204.0,358.0,4.0,74.0,2B,680.0,267,0.0,0.9672830725462305,0.9691358024691358,0.8449367088607594,0.0,0.0,0.0,0.0,0.9691358024691358,0.9556962025316456,0.9259259259259259,0.9554189821622644,0.0,0.9610517268323175,0.9554189821622644,0.9810962913341967,Hitter,Jed Lowrie,2,True,3.95,3.95,0.0,3.95,0.531628532974428,0.531628532974428,Baseball-Reference bWAR,5,5,True,True
piscost01,2018,151,546,78,146,41,0,27,88.0,2.0,0.0,42,114.0,0.0,12.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,148.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,151.0,0.0,2.0,0.0,151.0,148.0,3944.0,273.0,5.0,3.0,1.0,OF,605.0,268,0.0,0.8605974395448079,0.9320987654320988,0.8481012658227848,0.0,0.0,0.0,0.0,0.9320987654320988,0.9367088607594937,0.9320987654320988,0.8736480873500638,0.0,0.9333895921237694,0.8736480873500638,0.8971277674330215,Hitter,Stephen Piscotty,6,True,2.97,2.97,0.0,2.97,0.39973082099596235,0.39973082099596235,Baseball-Reference bWAR,6,6,True,True
manaese01,2018,27,5,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,27.0,27.0,1.0,1.0,0.0,482.0,141.0,64.0,21.0,32.0,108.0,0.232,3.59,1.0,9.0,8.0,0.0,654.0,0.0,67.0,4.0,2.0,11.0,27,27.0,3.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,482.0,7.0,10.0,1.0,0.0,P,5.0,1,160.66666666666666,0.007112375533428165,0.16666666666666666,0.0031645569620253164,1.0,0.36486486486486486,1.0,0.0,0.16666666666666666,0.17088607594936708,0.16666666666666666,0.03862845190293558,0.7856756756756758,0.16784810126582278,0.7856756756756758,0.8067910581516803,Pitcher,Sean Manaea,7,True,2.95,0.02,2.93,2.95,0.3970390309555855,0.3970390309555855,Baseball-Reference bWAR,7,7,True,True
daviskh01,2018,151,576,98,142,28,1,48,123.0,0.0,0.0,59,175.0,5.0,12.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,149.0,151.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,139.0,1.0,0.0,11.0,10.0,258.0,17.0,0.0,0.0,0.0,OF,654.0,316,0.0,0.930298719772404,0.9320987654320988,1.0,0.0,0.0,0.0,0.0,0.9320987654320988,0.9430379746835443,0.06790123456790123,0.9376288569271025,0.0,0.8487419909360837,0.9376288569271025,0.9628280485878704,Hitter,Khris Davis,4,True,2.81,2.81,0.0,2.81,0.3781965006729475,0.3781965006729475,Baseball-Reference bWAR,8,8,True,True
laurera01,2018,48,156,27,45,12,1,5,19.0,7.0,1.0,16,50.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,42.0,48.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,1.0,2.0,47.0,42.0,1157.0,103.0,9.0,1.0,1.0,OF,176.0,74,0.0,0.2503556187766714,0.2962962962962963,0.23417721518987342,0.0,0.0,0.0,0.0,0.2962962962962963,0.26582278481012656,0.29012345679012347,0.25792591392191655,0.0,0.28714642912955146,0.25843178621659635,0.26537725516627153,Hitter,Ramon Laureano,25,False,2.23,2.23,0.0,2.23,0.3001345895020189,0.3001345895020189,Baseball-Reference bWAR,9,9,True,True
pindech01,2018,110,298,43,77,12,1,13,27.0,0.0,2.0,27,88.0,1.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,77.0,110.0,102.0,0.0,0.0,1.0,21.0,16.0,3.0,64.0,4.0,9.0,73.0,1.0,22.0,1.0,114.0,77.0,2133.0,161.0,57.0,6.0,5.0,OF,333.0,130,0.0,0.47368421052631576,0.6790123456790124,0.41139240506329117,0.0,0.0,0.0,0.0,0.6790123456790124,0.4873417721518987,0.7037037037037037,0.5085206570105526,0.0,0.6278137208938898,0.5650323488045008,0.5802178439467066,Hitter,Chad Pinder,10,True,2.02,2.02,0.0,2.02,0.2718707940780619,0.2718707940780619,Baseball-Reference bWAR,10,10,True,True
petityu01,2018,74,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,74.0,0.0,0.0,0.0,0.0,279.0,76.0,31.0,13.0,18.0,76.0,0.221,3.0,4.0,1.0,0.0,0.0,368.0,12.0,32.0,1.0,5.0,6.0,74,0.0,4.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,279.0,5.0,11.0,0.0,1.0,P,0.0,0,93.0,0.0,0.4567901234567901,0.0,0.578838174273859,1.0,0.0,0.0,0.4567901234567901,0.0,0.4567901234567901,0.09135802469135802,0.49836099585062243,0.32888888888888884,0.49836099585062243,0.5117546687926524,Pitcher,Yusmeiro Petit,14,False,1.82,0.0,1.82,1.82,0.24495289367429343,0.24495289367429343,Baseball-Reference bWAR,11,11,False,False
trivilo01,2018,69,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,69.0,1.0,0.0,0.0,4.0,222.0,53.0,24.0,8.0,31.0,82.0,0.201,2.92,4.0,4.0,2.0,1.0,299.0,10.0,24.0,1.0,1.0,8.0,69,1.0,4.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,222.0,4.0,2.0,0.0,1.0,P,0.0,0,74.0,0.0,0.42592592592592593,0.0,0.46058091286307057,0.9324324324324325,0.037037037037037035,0.10526315789473684,0.42592592592592593,0.006329113924050633,0.42592592592592593,0.0851851851851852,0.43797995199829665,0.3084388185654009,0.43797995199829665,0.44975085758896904,Pitcher,Lou Trivino,16,False,1.68,0.0,1.68,1.68,0.22611036339165544,0.22611036339165544,Baseball-Reference bWAR,12,12,False,False
canhama01,2018,122,365,60,91,22,0,17,52.0,1.0,2.0,34,88.0,3.0,10.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,100.0,122.0,116.0,0.0,0.0,15.0,0.0,0.0,0.0,51.0,62.0,10.0,108.0,3.0,17.0,0.0,123.0,98.0,2638.0,260.0,3.0,0.0,2.0,OF,411.0,164,0.0,0.5846372688477952,0.7530864197530864,0.5189873417721519,0.0,0.0,0.0,0.0,0.7530864197530864,0.6329113924050633,0.7592592592592593,0.6117621063212892,0.0,0.7200546960462573,0.6480492264416315,0.6654658370142141,Hitter,Mark Canha,9,True,1.67,1.67,0.0,1.67,0.22476446837146702,0.22476446837146702,Baseball-Reference bWAR,13,13,False,False
jacksed01,2018,17,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,17.0,17.0,0.0,0.0,0.0,276.0,75.0,34.0,12.0,37.0,68.0,0.221,3.33,1.0,5.0,2.0,1.0,381.0,0.0,37.0,2.0,1.0,5.0,17,17.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,276.0,6.0,10.0,2.0,2.0,P,2.0,0,92.0,0.002844950213371266,0.10493827160493827,0.0,0.5726141078838175,0.22972972972972974,0.6296296296296297,0.0,0.10493827160493827,0.10759493670886076,0.10493827160493827,0.02297911947034754,0.46332614772448805,0.10568213783403656,0.46332614772448805,0.47577824357424536,Pitcher,Edwin Jackson,15,False,1.67,-0.02,1.69,1.67,0.22476446837146702,0.22476446837146702,Baseball-Reference bWAR,14,14,False,False
